TARGET_B,TARGET_D,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,DONOR_AGE,IN_HOUSE,URBANICITY,SES,CLUSTER_CODE,HOME_OWNER,DONOR_GENDER,INCOME_GROUP,PUBLISHED_PHONE,OVERLAY_SOURCE,MOR_HIT_RATE,WEALTH_RATING,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,PCT_OWNER_OCCUPIED,PCT_MALE_MILITARY,PCT_MALE_VETERANS,PCT_VIETNAM_VETERANS,PCT_WWII_VETERANS,PEP_STAR,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_RESPONSE_PROP,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_PROP,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LAST_GIFT_AMT,CARD_PROM_12,NUMBER_PROM_12,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT,FILE_AVG_GIFT,FILE_CARD_GIFT,PER_CAPITA_INCOME
0,,00054825,89,73,0,R,3,50,H,M,3,0,P,0,,441,239,81,0,27,19,42,0,0,A,3,0.143,5.33,0.3,5.33,3,3,22,23,53,70,12,5.83,7,10,3,10,6,12,18,78,5.83,8,9720
1,5,00054828,77,71,0,R,3,50,H,F,3,1,B,0,0,338,158,81,0,24,28,37,1,1,S,4,0.25,9.6,0.444,9.5,5,4,16,21,59,86,11,7.82,8,11,3,11,6,16,16,69,7.82,9,6834
0,,00054837,29,57,0,T,2,38,U,F,1,1,B,7,,467,174,28,0,21,45,35,0,0,A,2,0.176,14.67,0.25,15,3,2,19,12,31,44,3,14.67,10,20,10,14,6,13,19,33,14.67,2,7082
0,,00054848,137,64,0,T,2,37,H,M,5,1,B,5,8,509,268,84,0,42,17,45,1,0,A,1,0.048,20,0,0,1,0,25,32,75,226,13,17.38,10,20,10,20,6,12,25,129,17.38,7,15969
0,,00054849,137,58,0,T,3,41,H,M,5,1,B,6,3,279,134,60,0,27,21,55,1,1,S,2,0.25,7.8,0.3,9.33,5,3,17,32,81,280,32,8.75,12,15,3,10,6,13,17,126,8.75,19,7005
0,,00054850,29,,0,?,?,.,U,M,,0,N,0,,339,143,80,0,0,0,0,0,0,A,1,0.105,17.5,0.111,10,2,1,18,13,29,39,3,13,21,25,4,25,6,13,18,33,13,1,7783
0,,00054851,41,49,0,?,?,.,H,M,4,0,P,0,,359,124,41,0,0,0,0,1,0,A,1,0.2,14.25,0.273,14.33,4,3,21,17,37,81,6,13.5,6,16,10,16,6,12,21,45,13.5,5,6970
0,,00054859,101,74,0,R,3,50,H,M,3,0,P,0,2,333,174,84,1,23,18,57,1,1,S,2,0.15,14.67,0.111,15,3,1,18,27,73,202,20,10.1,13,16,3,16,6,15,18,105,10.1,10,7983
0,,00054870,41,,0,R,2,47,U,M,,0,N,0,,551,258,77,0,33,23,40,1,0,A,1,0.136,17.33,0.182,13.5,3,2,24,16,39,68,5,13.6,20,25,5,20,6,13,24,40,13.6,3,12145
0,,00054890,41,48,0,T,1,35,H,F,5,1,B,32,,867,483,94,0,28,46,20,0,0,A,1,0.053,20,0,0,1,0,18,15,36,47,4,11.75,15,20,5,20,6,12,18,44,11.75,1,15950
1,20,00054897,77,42,0,S,1,14,U,U,,1,N,0,9,1271,733,95,0,28,74,7,1,1,S,3,0.286,17.67,0.364,17.5,6,4,17,22,57,166,11,15.09,10,20,10,15,6,14,17,69,15.09,8,23282
0,,00054902,89,,0,R,2,49,U,F,,1,N,0,7,547,290,86,1,25,30,27,0,0,A,1,0.056,15,0.143,15,1,1,26,18,50,49,5,9.8,9,15,6,15,4,9,26,89,9.8,4,11775
0,,00054905,125,69,0,R,2,49,U,F,5,0,P,0,9,735,382,94,1,25,30,27,0,0,A,1,0.1,19.5,0.091,20,2,1,24,28,61,118,8,14.75,13,20,7,19,6,12,24,113,14.75,4,15756
0,,00054942,29,,0,T,1,35,U,M,,1,N,0,,440,192,81,0,34,22,29,0,0,A,2,0.158,25,0.333,25,3,3,23,13,32,100,4,25,0,25,25,25,6,13,23,33,25,3,7973
0,,00054946,53,35,0,T,1,35,H,F,4,1,B,13,9,755,463,86,2,39,10,42,1,1,S,2,0.25,9.8,0.364,9.5,5,4,24,18,42,103,11,9.36,3,11,8,9,5,10,24,52,9.36,7,17146
0,,00054949,89,49,0,T,1,35,H,M,6,1,B,6,9,813,409,76,0,34,22,29,1,0,A,1,0.091,25,0,0,2,0,17,26,61,115,9,12.78,22,25,3,25,6,13,17,88,12.78,4,17695
0,,00054959,17,58,0,R,3,50,H,F,5,1,B,2,,336,196,86,0,27,27,35,0,0,F,1,0.2,33,0,0,1,0,20,3,13,33,1,33,0,33,33,33,3,9,20,20,33,0,8008
0,,00054966,137,57,0,R,3,50,H,M,3,0,B,0,1,348,165,80,1,21,23,51,1,16,A,1,0.063,20,0,0,1,0,18,26,57,100,9,11.11,10,20,10,20,6,13,18,127,11.11,5,7596
0,,00054967,77,,0,T,3,41,U,U,,0,N,0,,0,0,0,0,0,0,0,0,0,A,1,0.105,15,0.25,15,2,2,16,18,50,55,6,9.17,15,20,5,20,6,14,16,69,9.17,4,0
0,,00054971,101,66,0,R,3,50,U,F,,0,N,0,1,394,160,79,0,19,37,29,0,0,A,2,0.158,17.33,0,0,3,0,15,22,55,97,7,13.86,13,18,5,18,5,14,15,90,13.86,3,7940
0,,00054992,113,,0,T,2,40,U,F,,0,N,0,9,630,271,84,0,32,16,23,1,0,A,2,0.267,17.5,0.222,20,4,2,22,23,50,215,15,14.33,15,20,5,20,4,5,22,102,14.33,6,10832
1,10,00054996,113,68,0,R,3,50,H,M,4,0,P,0,1,336,196,86,0,27,27,35,1,0,A,1,0.25,10,0.5,10,2,2,20,17,46,107,13,8.23,18,20,2,10,2,7,20,104,8.23,7,8008
0,,00054998,17,,0,R,2,43,U,U,5,0,P,0,,400,201,81,1,26,29,39,0,0,F,1,0.2,15,0.5,15,1,1,17,5,13,15,1,15,0,15,15,15,4,10,17,17,15,1,8573
0,,00055006,29,,0,R,2,47,U,F,4,0,P,0,,381,133,81,0,24,28,49,0,0,A,3,0.286,8.75,0.333,7.5,4,2,18,10,26,35,4,8.75,5,10,5,10,6,15,18,30,8.75,2,6512
0,,00055013,17,60,0,R,3,50,U,M,1,1,B,0,,330,158,89,0,23,26,41,0,0,F,1,0.25,16,0,0,1,0,18,4,12,16,1,16,0,16,16,16,4,10,18,18,16,0,6299
0,,00055023,29,65,0,T,1,35,H,F,4,1,B,7,,955,521,96,0,27,39,40,0,0,A,1,0.071,26,0.167,26,1,1,17,9,23,36,2,18,16,26,10,26,5,11,17,30,18,1,22275
1,5,00055027,65,71,0,T,1,35,H,F,2,1,B,19,9,955,521,96,0,27,39,40,1,0,A,4,0.333,11.43,0.6,10,7,6,16,18,48,120.65,11,10.97,22,25,3,10,5,14,16,57,10.97,7,22275
0,,00055038,113,49,0,R,2,47,H,F,5,0,P,0,5,399,179,66,0,25,19,34,1,0,A,4,0.263,9.8,0.333,11.33,5,3,15,27,68,140,18,7.78,12,15,3,5,6,15,15,111,7.78,7,9416
0,,00055048,89,53,0,R,2,43,U,F,4,0,P,0,5,404,205,75,1,24,27,37,0,0,A,1,0.105,22.5,0.1,22,2,1,18,21,52,102,6,17,18,23,5,23,5,12,18,81,17,3,9614
0,,00055051,29,38,0,R,2,47,H,M,7,1,B,0,,355,210,71,0,16,19,38,0,0,A,1,0.154,16,0.167,15,2,1,19,9,21,32,2,16,2,17,15,17,4,10,19,29,16,1,9024
0,,00055077,125,79,0,T,2,36,U,F,2,0,P,0,0,424,172,67,0,29,44,23,1,1,S,2,0.143,9.33,0,0,3,0,22,29,63,80,12,6.67,5,10,5,10,6,14,18,120,6.67,5,10942
0,,00055079,137,52,0,T,3,41,U,F,5,0,P,0,0,295,93,74,0,35,19,54,0,0,A,1,0.053,20,0,0,1,0,19,29,62,84,7,12,15,20,5,20,6,13,19,122,12,4,4858
1,10,00055091,17,47,0,R,3,51,U,F,4,0,P,0,,364,187,85,0,23,15,37,1,0,F,1,0.2,25,0,0,1,0,20,3,14,25,1,25,0,25,25,25,3,9,20,20,25,0,8562
0,,00055092,29,59,0,R,3,51,H,F,3,0,P,0,,382,183,80,0,23,15,37,0,0,A,1,0.167,10,0.2,15,2,1,20,8,22,20,2,10,10,15,5,15,4,10,20,28,10,1,8121
0,,00055095,89,77,0,T,1,35,U,F,4,0,P,0,5,867,483,94,0,28,46,20,0,0,A,1,0.143,13.67,0.1,19,3,1,24,23,60,104,8,13,20,25,5,19,6,12,24,86,13,3,15950
0,,00055101,65,53,0,R,2,49,H,M,4,1,B,0,8,544,297,89,1,24,51,27,1,5,A,1,0.158,12.67,0.2,14.5,3,2,17,18,45,75,9,8.33,12,15,3,15,4,8,17,64,8.33,4,11837
1,4,00055105,65,,0,R,2,47,U,F,2,0,P,0,7,407,182,78,0,25,26,24,1,1,S,3,0.286,6.33,0.2,6,6,2,17,21,49,87,15,5.8,5,8,3,6,5,11,17,64,5.8,6,8199
0,,00055115,53,48,0,S,1,15,U,M,4,1,M,1,9,844,389,54,0,7,0,74,0,0,A,1,0.071,15,0,0,1,0,26,12,31,25,2,12.5,5,15,10,15,4,9,26,53,12.5,1,17258
1,15,00055117,77,68,0,S,1,15,H,F,3,1,M,1,9,668,303,37,0,24,46,22,0,0,A,1,0.125,20,0.286,20,2,2,24,18,44,75,5,15,15,20,5,20,4,9,24,86,15,4,18900
0,,00055137,137,37,0,R,2,47,H,F,2,0,P,0,8,602,288,87,0,25,27,41,0,0,A,2,0.143,15.67,0.3,15.67,3,3,16,32,72,174,11,15.82,22,27,5,12,6,13,16,116,15.82,9,11243
0,,00055138,89,,0,C,2,27,U,F,7,0,P,0,1,458,170,52,1,23,30,33,0,0,A,2,0.15,11.33,0.111,15,3,1,17,17,44,59,6,9.83,10,15,5,15,6,13,17,79,9.83,3,8729
0,,00055156,41,43,0,T,2,38,H,M,6,1,B,0,,550,179,53,0,8,0,25,1,1,S,4,0.526,11.6,0.7,11.57,10,7,15,14,32,116,10,11.6,3,13,10,13,6,13,15,36,11.6,7,10402
0,,00055160,41,31,0,T,2,37,H,M,5,1,B,1,,475,190,79,0,46,17,64,1,0,A,4,0.429,7.56,0.4,7.5,9,4,20,15,38,85,12,7.08,4,9,5,7,6,12,20,41,7.08,5,11536
1,16,00055172,77,43,0,T,2,40,H,F,2,1,B,3,7,412,307,86,0,31,20,47,0,0,A,1,0.1,15,0.222,15,2,2,20,21,55,79,7,11.29,11,16,5,16,6,13,20,76,11.29,5,10090
0,,00055199,29,,0,R,2,47,U,M,,0,N,0,,416,198,84,0,20,29,34,0,0,A,1,0.154,12.5,0,0,2,0,19,9,21,25,2,12.5,5,15,10,15,4,10,19,28,12.5,0,8073
0,,00055205,41,40,0,T,2,36,U,M,2,1,B,2,,403,138,53,5,39,27,46,0,0,A,2,0.1,12.5,0.111,5,2,1,27,13,33,41,3,13.67,15,20,5,16,6,12,22,35,13.67,1,7989
0,,00055209,101,83,0,T,1,35,U,F,6,1,B,8,,636,401,90,0,32,7,35,0,0,A,2,0.105,12.5,0,0,2,0,15,20,54,70,10,7,11,15,4,15,5,12,15,89,7,3,25822
0,,00055224,29,83,0,C,2,25,H,M,2,1,B,3,,507,260,32,0,33,29,36,0,0,N,1,0.1,15,0.25,15,1,1,23,6,16,15,1,15,0,15,15,15,3,8,23,23,15,1,13883
0,,00055237,17,31,0,S,1,12,H,M,7,1,B,23,,690,408,94,0,28,74,7,0,0,F,1,0.2,18,0.5,18,1,1,16,5,13,18,1,18,0,18,18,18,4,11,16,16,18,1,10921
0,,00055270,137,56,0,T,2,36,H,M,2,1,P,0,6,459,217,68,1,30,21,34,1,1,S,2,0.1,11,0.1,12,2,1,26,31,72,113,17,6.65,10,12,2,10,6,13,17,126,6.65,12,10086
0,,00055271,137,87,0,T,2,36,U,F,2,1,P,0,9,605,255,83,0,28,18,35,1,15,A,1,0.095,22.5,0.091,25,2,1,20,34,74,190,14,13.57,20,25,5,20,6,14,20,126,13.57,7,11334
0,,00055282,101,77,0,C,3,30,H,M,2,1,B,10,7,408,220,76,4,29,13,38,1,1,S,4,0.333,3.5,0.3,4.33,6,3,16,26,59,84,26,3.23,3,5,2,3,5,12,15,93,3.23,13,10529
1,25,00055293,29,,0,C,3,32,U,F,,0,N,0,,444,136,41,0,23,13,42,0,0,A,2,0.118,17.5,0,0,2,0,22,12,29,60,3,20,15,25,10,25,6,14,18,32,20,0,11820
1,15,00055302,89,73,0,S,1,13,H,M,4,1,B,1,9,878,607,92,0,23,14,41,1,0,A,1,0.05,12,0.111,12,1,1,32,24,63,117,12,9.75,12,15,3,15,6,15,18,86,9.75,7,20596
0,,00055306,137,62,0,S,1,12,H,F,7,1,B,1,9,659,446,83,0,27,12,45,1,0,A,2,0.118,13,0.286,13,2,2,15,31,72,124,18,6.89,12,14,2,14,5,12,15,122,6.89,14,20038
0,,00055308,137,73,0,S,1,13,H,F,7,1,B,13,9,792,376,89,0,37,11,56,1,0,A,2,0.158,10.67,0.125,10,3,1,23,29,61,69,10,6.9,9,12,3,10,6,12,23,112,6.9,8,22449
0,,00055325,41,73,0,S,2,18,H,F,5,1,B,5,,600,460,92,0,47,26,26,0,0,A,3,0.15,10,0,0,3,0,19,14,34,45,5,9,5,10,5,10,6,12,19,40,9,0,16446
0,,00055341,125,77,0,S,3,21,H,U,2,1,B,15,,396,265,59,0,32,11,50,1,11,A,1,0.111,7.5,0.143,10,2,1,18,27,70,113,18,6.28,7,11,4,10,4,11,18,121,6.28,10,10305
0,,00055342,125,53,0,S,2,18,H,F,5,1,P,0,,600,460,92,0,47,26,26,0,0,A,1,0.15,8.67,0.2,9.5,3,2,22,30,69,101,17,5.94,7,10,3,10,5,11,22,123,5.94,8,16446
1,30,00055358,65,49,0,C,3,32,H,F,4,1,B,9,0,426,139,41,0,0,0,0,0,0,A,2,0.15,20,0.111,20,3,1,16,17,42,95,6,15.83,15,25,10,25,6,13,16,55,15.83,2,4437
0,,00055360,77,51,0,C,1,24,H,M,5,0,B,7,7,417,63,33,0,30,23,40,0,0,A,1,0.105,21,0,0,2,0,25,20,49,92,5,18.4,12,22,10,20,6,12,25,65,18.4,2,7160
0,,00055384,41,79,0,C,3,32,U,F,2,0,P,0,,284,96,47,1,20,34,27,0,0,A,1,0.048,20,0,0,1,0,30,16,40,71,5,14.2,20,25,5,25,6,13,18,44,14.2,0,5523
0,,00055389,125,76,0,C,2,28,H,M,4,1,B,16,0,414,251,77,0,49,33,28,1,0,A,3,0.2,5,0.222,5,4,2,16,26,63,78,14,5.57,6,9,3,5,6,15,16,116,5.57,6,10982
0,,00055390,137,50,0,C,3,32,H,F,3,1,B,27,0,261,80,46,0,18,0,27,1,0,A,1,0.059,12,0.143,12,1,1,21,30,73,162,22,7.36,9,12,3,12,5,11,21,123,7.36,14,5019
1,6,00055392,137,51,0,R,2,43,U,M,5,1,B,1,6,423,212,80,1,30,26,26,1,1,S,3,0.368,6.14,0.5,6,7,5,18,33,79,220.5,37,5.96,13,15,2,7,5,11,18,123,5.96,19,9065
0,,00055403,53,79,0,R,2,47,H,F,3,0,P,0,8,549,233,76,2,30,35,21,0,0,A,1,0.19,12.25,0.182,13.5,4,2,22,18,43,99,8,12.38,20,25,5,15,6,13,22,52,12.38,2,11007
1,4,00055408,113,50,0,T,1,35,H,M,7,1,B,1,9,1449,735,90,0,42,11,34,1,1,S,4,0.3,5,0.455,5,6,5,20,28,66,84,16,5.25,5,8,3,3,6,12,19,105,5.25,12,29612
0,,00055409,113,39,0,T,2,38,H,F,6,1,B,2,5,716,205,43,5,31,31,28,0,0,A,1,0.091,27.5,0.091,25,2,1,24,28,65,169,8,21.13,20,30,10,30,6,11,24,109,21.13,6,17357
0,,00055422,41,29,0,R,2,43,H,M,4,0,P,0,5,495,223,83,1,33,26,47,0,0,A,2,0.111,20,0.125,20,2,1,23,14,35,80,4,20,20,30,10,30,6,13,18,44,20,2,11669
0,,00055424,65,36,0,T,1,34,H,M,6,1,B,9,9,642,249,51,0,24,30,27,0,0,A,1,0.048,15,0.091,15,1,1,21,21,47,107,7,15.29,3,17,14,15,6,12,21,56,15.29,3,11314
1,25,00055442,89,72,0,R,3,50,U,M,3,1,B,0,2,382,142,81,0,22,34,37,0,0,A,1,0.056,15,0.125,15,1,1,21,20,52,55,6,9.17,10,15,5,15,5,11,21,81,9.17,5,9374
1,5,00055450,125,,0,R,2,45,H,F,2,1,B,3,4,350,173,84,0,30,23,41,1,6,A,1,0.105,7.5,0.2,7.5,2,2,18,29,70,67,19,3.53,8,10,2,10,5,12,18,125,3.53,12,9613
0,,00055454,29,,0,R,2,47,U,F,,0,N,0,,393,184,81,0,23,20,45,0,0,A,1,0.154,15,0.333,15,2,2,20,9,23,30,2,15,0,15,15,15,4,11,20,29,15,2,9087
0,,00055462,29,,0,R,2,47,U,F,,1,N,0,,402,185,78,2,31,24,46,0,0,A,3,0.25,8.25,0.143,3,4,1,18,11,26,33,4,8.25,7,10,3,10,6,12,18,33,8.25,1,8536
0,,00055482,125,60,0,T,3,41,H,F,4,1,B,9,1,358,158,69,0,38,16,49,1,1,S,2,0.214,12.67,0.143,10,3,1,18,17,45,130.25,14,9.3,13.75,15,1.25,15,4,8,18,125,9.3,5,8428
1,25,00055484,89,,0,R,3,50,U,M,,0,N,0,4,366,132,76,0,22,29,35,1,0,A,1,0.095,20,0,0,2,0,18,23,59,102,8,12.75,20,23,3,23,6,13,18,80,12.75,4,6873
0,,00055489,89,81,0,R,1,42,U,F,1,1,M,1,7,700,255,12,0,36,44,33,1,1,S,2,0.182,25,0.182,25,4,2,20,26,64,233,12,19.42,15,25,10,25,6,15,20,89,19.42,8,17850
0,,00055500,137,50,0,R,2,45,H,F,7,0,P,0,3,368,190,83,0,30,24,43,1,1,S,1,0.1,7.5,0.111,10,2,1,16,29,77,167,21,7.95,7,12,5,10,6,14,16,122,7.95,11,9870
1,10,00055503,29,83,0,R,2,47,U,M,2,0,P,0,,506,155,88,2,28,38,23,0,0,A,3,0.167,7.5,0.167,10,2,1,21,10,24,42,5,8.4,6,11,5,10,6,12,18,28,8.4,1,7983
1,4,00055527,101,33,0,C,2,27,H,F,4,1,B,0,5,393,189,59,0,38,0,46,1,1,S,3,0.222,5.25,0.286,6,4,2,17,22,67,86,16,5.38,7,10,3,5,4,11,17,105,5.38,9,11906
0,,00055534,137,63,0,C,2,27,H,F,3,1,B,1,5,411,198,71,0,35,13,50,1,0,A,1,0.136,16.67,0.091,10,3,1,18,34,72,192,13,14.77,10,20,10,20,6,13,18,126,14.77,8,11783
1,20,00055552,137,65,0,R,3,50,U,M,2,1,B,0,1,363,156,87,0,22,32,39,1,0,L,1,0.1,16,0,0,2,0,15,29,64,84,10,8.4,12,17,5,17,5,12,15,126,8.4,7,7079
1,20,00055553,29,,0,R,2,47,U,M,7,0,P,0,,394,188,89,0,24,19,43,0,0,N,1,0.1,25,0.25,25,1,1,24,7,17,25,1,25,0,25,25,25,4,9,24,24,25,1,8350
0,,00055556,65,59,0,R,2,47,U,M,2,1,P,0,0,394,188,89,0,24,19,43,0,0,A,1,0.1,19,0,0,2,0,18,20,50,90,6,15,11,21,10,21,6,13,18,64,15,1,8350
0,,00055574,29,67,0,R,3,51,U,M,6,0,P,0,,389,181,87,0,28,26,35,0,0,A,1,0.167,15.67,0.125,15,3,1,18,12,27,47,3,15.67,2,17,15,17,5,11,18,32,15.67,1,8162
0,,00055580,77,77,0,T,3,41,H,F,6,1,B,0,1,372,137,71,0,35,29,42,1,1,S,4,0.15,11.67,0.182,10,3,2,17,26,68,158,19,8.32,10,15,5,10,6,13,17,77,8.32,7,7868
0,,00055621,137,56,0,T,2,36,U,F,7,0,P,0,5,355,131,59,0,27,22,39,1,1,S,2,0.25,12.33,0.375,12.33,3,3,22,27,57,269,16,16.81,47,52,5,5,4,7,22,130,16.81,15,6595
1,10,00055624,125,74,0,T,3,41,U,F,3,0,P,0,,403,197,59,0,0,0,0,1,12,A,1,0.105,10,0.25,10,2,2,24,28,68,165,17,9.71,5,10,5,10,4,10,24,124,9.71,12,19178
0,,00055630,17,,0,R,2,43,U,F,,1,N,0,,382,190,86,0,23,33,34,0,0,N,2,0.125,20,0.25,20,1,1,20,8,19,30,2,15,10,20,10,10,6,14,18,20,15,1,8138
0,,00055640,53,63,0,R,2,47,U,F,7,1,B,1,2,307,168,84,0,24,29,36,1,0,A,1,0.2,12,0.273,10.67,4,3,17,19,43,102,10,10.2,11,16,5,16,6,13,17,51,10.2,5,7612
0,,00055689,17,71,0,R,3,51,H,F,2,0,P,0,,364,195,86,0,23,28,39,0,0,N,3,0.5,10,0.5,10,2,1,16,6,14,30,3,10,0,10,10,10,5,11,15,17,10,1,8597
0,,00055703,29,23,0,R,2,43,H,F,3,1,P,0,,386,155,86,0,24,20,30,0,0,A,1,0.133,14,0,0,2,0,26,9,24,28,2,14,2,15,13,15,4,9,26,32,14,0,7994
0,,00055709,77,28,0,C,3,32,H,F,3,1,P,0,2,376,160,67,1,21,37,38,0,0,A,1,0.15,8,0.222,7,3,2,26,21,53,92,16,5.75,7,10,3,10,4,9,26,69,5.75,8,6316
0,,00055726,89,73,0,T,2,39,H,F,2,1,B,2,5,576,236,66,12,22,31,18,0,0,A,1,0.077,16,0.167,16,1,1,16,16,47,85,7,12.14,11,16,5,16,3,9,16,78,12.14,5,11307
0,,00055728,89,62,0,T,2,39,H,F,4,1,B,12,6,711,211,76,2,37,38,13,1,1,S,2,0.227,14,0.182,12.5,5,2,19,23,59,127,13,9.77,15,20,5,15,6,13,19,79,9.77,6,9253
0,,00055744,17,,0,T,3,41,U,M,2,1,B,0,,377,148,84,0,35,40,35,0,0,F,1,0.167,20,0,0,1,0,20,5,15,20,1,20,0,20,20,20,4,10,20,20,20,0,9250
0,,00055752,113,,0,T,2,40,U,F,,1,N,0,8,711,265,81,0,35,16,49,1,5,A,1,0.136,17.67,0.091,10,3,1,21,30,74,129,14,9.21,22,25,3,18,6,14,21,110,9.21,9,15478
0,,00055755,41,66,0,C,1,23,H,F,5,1,B,1,,970,429,89,1,66,13,60,1,0,A,4,0.438,10.86,0.444,9.75,7,4,17,13,29,76,7,10.86,11,16,5,12,6,13,17,35,10.86,4,21575
1,10,00055756,41,,0,C,1,24,U,F,,0,N,0,,743,465,82,2,55,31,35,1,1,S,4,0.333,8.57,0.5,9,7,5,18,15,38,68,9,7.56,7,10,3,5,6,13,17,40,7.56,6,22415
0,,00055761,101,71,0,T,1,35,H,M,6,1,B,16,9,1110,560,90,0,57,23,58,1,0,A,2,0.167,25.32,0.125,14,3,1,19,24,66,271.95,17,16,40.95,45.95,5,16,6,13,19,97,16,7,20821
0,,00055762,137,17,0,C,1,23,U,F,1,1,B,0,,970,429,89,1,66,13,60,1,1,S,3,0.364,4.5,0.4,3.5,4,2,17,22,52,143,34,4.21,5,7,2,5,5,12,17,112,4.21,22,21575
0,,00055787,77,78,0,C,3,31,U,U,,0,N,0,3,442,202,45,12,61,41,23,0,0,A,1,0.056,20,0,0,1,0,15,20,58,80,6,13.33,15,20,5,20,5,14,15,76,13.33,2,9389
0,,00055837,41,32,0,T,2,40,H,M,3,1,B,2,,1478,551,65,4,46,46,33,0,0,A,4,0.273,12.5,0.455,12.2,6,5,20,16,39,112,9,12.44,15,20,5,13,6,13,20,41,12.44,6,20823
1,16,00055840,41,50,0,T,2,39,H,M,1,1,B,3,6,406,240,71,3,32,47,0,1,0,A,2,0.235,15,0.2,17.5,4,2,22,15,33,105,6,17.5,22,25,3,10,5,7,22,45,17.5,3,6733
0,,00055845,41,,0,C,2,25,U,F,1,0,P,0,1,541,212,42,5,46,23,43,1,1,S,3,0.294,11.8,0.444,12,5,4,19,15,38,82,8,10.25,8,13,5,11,6,12,19,45,10.25,5,13691
0,,00055870,137,78,0,T,2,39,H,M,2,1,B,4,6,398,249,86,0,26,35,23,1,1,S,4,0.529,14,0.667,13.67,9,6,18,20,53,262,26,10.08,13,16,3,16,4,9,18,128,10.08,15,9459
0,,00055953,41,45,0,T,2,36,H,M,5,1,B,0,4,501,179,51,7,42,37,27,0,0,A,1,0.053,30,0.111,30,1,1,17,15,38,75,3,25,10,30,20,30,6,13,17,44,25,2,8436
1,10,00055956,137,,0,C,1,24,U,F,,0,N,0,4,1625,450,71,2,43,39,44,1,1,S,3,0.3,8.83,0.182,10,6,2,17,33,81,259,28,9.25,15,20,5,10,6,14,17,129,9.25,10,33485
0,,00056000,29,35,0,R,3,50,U,F,7,0,P,0,,355,138,81,0,24,27,40,0,0,A,1,0.154,15,0,0,2,0,26,8,22,30,2,15,10,20,10,20,4,9,26,31,15,0,7769
0,,00056035,29,,0,R,3,50,U,F,3,1,P,0,,332,125,84,0,27,13,40,0,0,A,2,0.214,15.33,0.167,16,3,1,18,10,25,46,3,15.33,10,20,10,20,6,12,18,31,15.33,1,6811
0,,00056038,113,,0,R,3,50,U,M,,0,N,0,4,346,144,85,0,21,15,42,0,0,A,1,0.056,14,0,0,1,0,16,26,66,140,11,12.73,15,20,5,14,5,12,16,105,12.73,3,6795
0,,00056040,17,,0,R,2,43,U,M,2,1,P,0,,426,191,89,0,28,35,34,0,0,N,3,0.4,5,0.5,5,2,1,17,5,17,20,3,6.67,5,10,5,10,4,11,15,20,6.67,1,8765
1,14,00056049,77,70,0,R,2,47,U,F,4,0,P,0,5,398,243,85,1,20,19,53,0,0,A,2,0.188,11.67,0.375,11.67,3,3,17,18,48,76,8,9.5,10,15,5,10,4,11,17,76,9.5,6,9897
0,,00056057,65,,0,R,3,50,U,M,,0,N,0,2,394,141,84,0,21,21,44,0,0,A,1,0.059,15,0,0,1,0,18,14,40,35,3,11.67,10,15,5,15,4,10,18,56,11.67,0,7333
0,,00056060,137,45,0,R,3,50,H,M,6,0,P,0,,394,141,84,0,21,21,44,1,1,S,2,0.227,10.4,0.182,12,5,2,24,34,76,210,30,7,11,14,3,10,6,12,24,123,7,17,7333
0,,00056066,29,,0,T,1,35,U,M,6,1,B,1,,926,367,70,12,36,30,17,0,0,N,2,0.091,10,0.2,10,1,1,23,9,22,35,2,17.5,15,25,10,10,6,13,23,24,17.5,2,18950
0,,00056072,41,47,0,R,3,51,H,M,4,0,P,0,,459,201,52,3,52,46,15,0,0,A,1,0.25,20,0.333,20,1,1,17,8,18,23,2,11.5,17,20,3,20,4,9,17,44,11.5,2,8508
0,,00056075,65,64,0,T,2,36,H,M,6,1,B,0,8,359,151,49,0,25,17,51,0,0,A,1,0.059,20,0.143,20,1,1,21,17,46,61,6,10.17,15,20,5,20,6,13,21,56,10.17,4,7498
1,5,00056113,137,52,0,T,2,39,U,M,2,1,B,4,8,494,259,75,1,32,37,30,1,1,S,3,0.3,6.33,0.364,6.75,6,4,21,35,84,160,39,4.1,8,10,2,10,6,13,21,127,4.1,24,10812
1,15,00056120,137,,0,T,3,41,U,F,,0,N,0,6,518,330,77,1,23,27,50,1,6,A,2,0.143,11.33,0.1,11,3,1,15,32,75,179,27,6.63,12,15,3,15,5,13,15,123,6.63,14,14374
0,,00056121,41,48,0,T,2,38,U,F,,0,N,0,8,531,191,44,2,32,35,36,0,0,A,2,0.091,32.5,0.182,32.5,2,2,16,17,41,145,6,24.17,25,40,15,25,5,13,16,44,24.17,2,12244
